M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Temperature,Dew Point,Humidity,Wind Speed,Wind,Pressure,IntCondition,Year,Month,Day,datum,Ro6Classification,N02BEClassification,M01ABClassification,M01AEClassification,N02BAClassification,N05BClassification,R03Classification
4,4,6,47,7,4,2,3,61.75,41.29166666666666,50.583333333333336,9.125,62.125,28.812083333333334,5.208333333333333,2019,1,24,2019-01-24,1,1,0,1,1,0,0
2,8,4,32,11,2,11,1,62.30434782608695,44.30434782608695,53.30434782608695,4.260869565217392,87.30434782608695,30.05826086956522,7.695652173913044,2019,1,25,2019-01-25,0,1,0,1,1,1,1
7,7,2,98,11,1,13,1,65.8695652173913,47.78260869565217,55.08695652173913,3.9565217391304346,73.43478260869566,30.093478260869563,7.6521739130434785,2019,1,26,2019-01-26,0,1,1,1,0,1,1
10,12,2,99,12,1,6,2,66.5,38.875,38.66666666666666,7.958333333333333,54.66666666666666,30.135,4.916666666666667,2019,1,27,2019-01-27,0,1,1,1,0,1,1
9,7,3,45,11,0,28,3,64.83333333333333,40.04166666666666,43.0,4.791666666666667,83.58333333333333,30.13875,6.75,2019,1,28,2019-01-28,1,1,1,1,0,1,1
5,2,3,32,8,2,15,0,65.0,40.68181818181818,44.72727272727273,4.590909090909091,86.13636363636364,30.07,4.863636363636363,2019,1,29,2019-01-29,0,1,1,0,0,0,1
6,5,2,41,8,0,11,1,69.21739130434783,54.17391304347826,59.34782608695652,6.695652173913044,145.8695652173913,29.94652173913044,6.130434782608695,2019,1,30,2019-01-30,0,1,1,1,0,0,1
1,11,2,62,8,1,20,2,66.5,51.54166666666666,61.54166666666666,9.833333333333334,88.25,29.929583333333337,7.541666666666667,2019,1,31,2019-01-31,0,1,0,1,0,0,1
11,1,8,39,9,0,7,3,59.91666666666666,44.91666666666666,56.16666666666666,11.416666666666666,52.833333333333336,30.04875,5.333333333333333,2019,2,1,2019-02-01,1,1,1,0,1,1,1
13,10,6,65,8,1,45,0,61.375,41.083333333333336,46.375,12.166666666666666,43.458333333333336,30.04125,2.333333333333333,2019,2,2,2019-02-02,0,1,1,1,1,0,1
6,10,5,47,10,1,5,4,65.41666666666667,42.5,45.5,10.916666666666666,39.66666666666666,30.035,3.875,2019,2,3,2019-02-03,1,1,1,1,1,1,1
6,6,3,47,5,1,12,2,67.125,40.91666666666666,41.125,8.75,61.208333333333336,30.0175,3.625,2019,2,4,2019-02-04,0,1,1,1,0,0,1
5,9,3,33,2,0,1,4,69.57142857142857,49.90476190476191,52.0,6.619047619047619,166.1904761904762,29.96,4.0,2019,2,5,2019-02-05,1,1,1,1,0,0,0
6,3,2,29,4,0,4,1,68.95833333333333,33.625,32.083333333333336,13.125,281.5,29.883333333333336,5.541666666666667,2019,2,6,2019-02-06,0,1,1,0,0,0,1
2,5,4,43,11,0,22,1,62.41666666666666,21.041666666666668,21.125,14.875,289.0,29.88958333333333,11.25,2019,2,7,2019-02-07,0,1,0,1,1,1,1
2,5,6,46,9,3,12,4,65.95652173913044,19.52173913043478,19.47826086956522,9.565217391304348,191.95652173913044,29.960434782608697,5.739130434782608,2019,2,8,2019-02-08,1,1,0,1,1,1,1
7,6,5,51,10,0,11,1,64.1304347826087,29.0,28.47826086956522,7.521739130434782,86.34782608695652,30.067391304347822,2.217391304347826,2019,2,9,2019-02-09,0,1,1,1,1,1,1
2,5,3,43,9,0,0,1,64.33333333333333,40.875,44.66666666666666,3.333333333333333,105.16666666666669,28.77208333333333,3.9166666666666665,2019,2,10,2019-02-10,0,1,0,1,0,1,0
8,7,6,30,10,0,5,3,68.33333333333333,37.41666666666666,39.708333333333336,9.208333333333334,40.54166666666666,30.005,2.5416666666666665,2019,2,11,2019-02-11,1,1,1,1,1,1,1
6,3,0,35,8,0,6,0,70.95833333333333,33.583333333333336,26.416666666666668,18.541666666666668,41.458333333333336,29.97,6.75,2019,2,12,2019-02-12,0,1,1,0,0,0,1
4,3,1,27,16,0,8,2,71.20833333333333,40.833333333333336,34.833333333333336,12.375,139.0,29.9525,4.333333333333333,2019,2,13,2019-02-13,0,1,0,0,0,1,1
2,5,3,54,9,0,7,3,68.58333333333333,54.708333333333336,62.375,5.458333333333333,127.625,29.921666666666667,8.125,2019,2,14,2019-02-14,1,1,0,1,0,1,1
5,5,12,52,16,0,3,2,69.41666666666667,42.208333333333336,43.91666666666666,5.083333333333333,89.29166666666667,29.9425,4.666666666666667,2019,2,15,2019-02-15,0,1,1,1,1,1,0
4,5,4,35,6,0,1,2,68.3913043478261,38.34782608695652,37.869565217391305,5.217391304347826,83.3913043478261,29.977391304347822,2.217391304347826,2019,2,16,2019-02-16,0,1,0,1,1,0,0
2,4,4,15,11,0,0,3,70.375,50.083333333333336,49.91666666666666,6.291666666666667,176.5,29.894166666666667,4.666666666666667,2019,2,17,2019-02-17,1,0,0,1,1,1,0
3,1,3,27,7,0,10,0,73.56521739130434,61.65217391304348,67.21739130434783,11.782608695652174,261.3478260869565,29.770869565217392,5.3478260869565215,2019,2,18,2019-02-18,0,1,0,0,0,0,1
3,3,2,27,15,2,6,3,75.0,63.391304347826086,69.78260869565217,8.130434782608695,218.34782608695653,29.782608695652176,7.217391304347826,2019,2,19,2019-02-19,1,1,0,0,0,1,1
2,4,3,30,14,0,7,3,73.5,62.65,69.25,9.55,161.1,29.8605,7.25,2019,2,20,2019-02-20,1,1,0,1,0,1,1
1,4,2,45,15,1,5,2,72.625,56.333333333333336,59.75,7.25,136.125,29.95375,4.041666666666667,2019,2,21,2019-02-21,0,1,0,1,0,1,1
2,1,1,16,5,0,1,2,69.125,47.29166666666666,48.91666666666666,4.583333333333333,100.5,29.995,2.75,2019,2,22,2019-02-22,0,0,0,0,0,0,0
4,2,3,38,13,0,0,1,71.375,45.75,41.75,8.541666666666666,130.5,29.94,5.166666666666667,2019,2,23,2019-02-23,0,1,0,0,0,1,0
4,4,1,19,2,0,2,2,75.1304347826087,46.43478260869565,40.82608695652174,7.782608695652174,261.3478260869565,29.831739130434784,4.043478260869565,2019,2,24,2019-02-24,0,0,0,1,0,0,0
5,1,3,25,4,2,2,3,73.95238095238095,57.23809523809524,58.333333333333336,6.047619047619048,157.66666666666666,29.774285714285718,5.285714285714286,2019,2,25,2019-02-25,1,0,1,0,0,0,0
2,3,5,27,8,0,3,3,73.79166666666667,55.625,57.16666666666666,6.333333333333333,146.33333333333334,29.715,4.333333333333333,2019,2,26,2019-02-26,1,1,0,0,1,0,0
4,0,1,12,8,0,1,7,69.91304347826087,43.04347826086956,40.34782608695652,7.086956521739131,101.8695652173913,29.801739130434783,1.9130434782608696,2019,2,27,2019-02-27,1,0,0,0,0,0,0
0,1,2,20,2,0,16,0,72.0,47.66666666666666,45.5,4.833333333333333,122.08333333333331,29.88,4.0,2019,2,28,2019-02-28,0,0,0,0,0,0,1
1,3,2,22,12,0,6,2,73.04166666666667,46.083333333333336,42.5,2.75,98.58333333333331,29.8175,7.5,2019,3,1,2019-03-01,0,0,0,0,0,1,1
3,1,4,46,9,3,0,5,67.9047619047619,54.04761904761905,62.0,11.428571428571429,88.04761904761905,29.732857142857146,6.476190476190476,2019,3,2,2019-03-02,1,1,0,0,1,1,0
8,3,1,20,5,0,10,0,66.04166666666667,51.208333333333336,60.625,10.625,54.5,29.81625,3.083333333333333,2019,3,3,2019-03-03,0,0,1,0,0,0,1
4,2,7,40,3,0,5,2,68.30434782608695,52.17391304347826,58.26086956521739,6.695652173913044,116.69565217391305,29.828260869565216,5.782608695652174,2019,3,4,2019-03-04,0,1,0,0,1,0,1
1,2,0,16,7,3,6,5,71.47826086956522,58.17391304347826,65.3913043478261,5.782608695652174,173.17391304347825,29.808695652173917,8.608695652173912,2019,3,5,2019-03-05,1,0,0,0,0,0,1
0,1,0,31,17,1,5,3,73.125,57.125,59.833333333333336,7.708333333333333,234.5,29.825,5.625,2019,3,6,2019-03-06,1,1,0,0,0,1,1
7,2,4,10,24,0,0,4,72.70833333333333,56.208333333333336,58.583333333333336,6.5,213.95833333333331,29.790000000000003,4.75,2019,3,7,2019-03-07,1,0,1,0,1,1,0
2,3,0,33,4,1,0,4,74.04166666666667,54.25,53.54166666666666,6.541666666666667,162.33333333333334,29.857916666666668,2.0,2019,3,8,2019-03-08,1,1,0,0,0,0,0
6,0,3,42,6,0,6,5,73.65217391304348,51.91304347826087,48.69565217391305,5.391304347826087,111.7391304347826,29.91130434782609,4.391304347826087,2019,3,9,2019-03-09,1,1,1,0,0,0,1
6,2,5,51,5,0,3,9,72.08333333333333,52.0,49.333333333333336,6.875,130.5,29.82875,3.4166666666666665,2019,3,10,2019-03-10,1,1,1,0,1,0,0
14,3,2,26,10,3,11,3,74.79166666666667,43.75,36.91666666666666,9.5,258.0416666666667,29.86625,2.75,2019,3,11,2019-03-11,1,0,1,0,0,1,1
4,3,1,32,12,0,7,2,73.08333333333333,45.625,39.958333333333336,6.25,125.0,29.93375,4.791666666666667,2019,3,12,2019-03-12,0,1,0,0,0,1,1
2,4,6,22,10,0,8,4,72.08695652173913,50.43478260869565,47.52173913043478,5.3478260869565215,128.2608695652174,29.928260869565214,5.478260869565218,2019,3,13,2019-03-13,1,0,0,1,1,1,1
4,5,0,47,12,1,27,6,72.0,46.91666666666666,43.5,5.5,182.95833333333331,29.976250000000004,1.875,2019,3,14,2019-03-14,1,1,0,1,0,1,1
2,1,3,37,7,1,20,4,73.73913043478261,44.26086956521739,40.26086956521739,8.391304347826088,92.17391304347828,30.003478260869567,4.260869565217392,2019,3,15,2019-03-15,1,1,0,0,0,0,1
8,0,5,29,9,0,5,7,77.20833333333333,38.958333333333336,28.291666666666668,8.5,127.70833333333331,29.93625,2.2916666666666665,2019,3,16,2019-03-16,1,1,1,0,1,1,1
6,3,2,55,6,0,10,5,77.43478260869566,41.43478260869565,30.347826086956523,5.391304347826087,151.82608695652175,29.89782608695652,2.8260869565217392,2019,3,17,2019-03-17,1,1,1,0,0,0,1
2,0,2,23,11,0,1,9,77.66666666666667,38.91666666666666,23.875,5.583333333333333,145.5,29.86958333333333,3.0416666666666665,2019,3,18,2019-03-18,1,0,0,0,0,1,0
8,2,1,24,10,1,2,5,77.21739130434783,58.869565217391305,55.26086956521739,12.956521739130435,244.65217391304347,29.765652173913043,3.1739130434782608,2019,3,19,2019-03-19,1,0,1,0,0,1,0
5,2,2,29,8,0,19,5,76.08333333333333,60.75,59.458333333333336,8.208333333333334,241.125,29.75125,2.583333333333333,2019,3,20,2019-03-20,1,1,1,0,0,0,1
2,1,0,19,13,0,6,5,78.41666666666667,59.333333333333336,56.458333333333336,7.625,215.79166666666663,29.839166666666667,3.1666666666666665,2019,3,21,2019-03-21,1,0,0,0,0,1,1
5,6,1,41,13,0,29,6,78.29166666666667,56.5,50.583333333333336,4.916666666666667,173.625,29.8975,3.2916666666666665,2019,3,22,2019-03-22,1,1,1,1,0,1,1
6,2,4,16,7,0,1,5,79.83333333333333,57.125,47.79166666666666,8.458333333333334,258.0416666666667,29.86458333333333,2.2916666666666665,2019,3,23,2019-03-23,1,0,1,0,1,0,0
6,2,3,43,6,1,16,10,82.0,59.208333333333336,47.958333333333336,5.041666666666667,160.41666666666666,29.84958333333333,4.458333333333333,2019,3,24,2019-03-24,1,1,1,0,0,0,1
4,4,4,27,11,1,6,6,81.65217391304348,53.04347826086956,39.391304347826086,4.434782608695652,137.1304347826087,29.854347826086958,3.130434782608696,2019,3,25,2019-03-25,1,1,0,1,1,1,1
4,5,3,36,11,0,19,9,81.91666666666667,50.833333333333336,35.041666666666664,4.875,138.0,29.88416666666667,2.2916666666666665,2019,3,26,2019-03-26,1,1,0,1,0,1,1
5,5,1,18,9,1,0,7,83.33333333333333,52.71428571428572,39.142857142857146,9.904761904761903,266.85714285714283,29.879047619047626,3.4761904761904763,2019,3,27,2019-03-27,1,0,1,1,0,1,0
1,6,1,14,6,0,7,1,83.0,60.91666666666666,48.958333333333336,8.958333333333334,254.16666666666663,29.82,2.458333333333333,2019,3,28,2019-03-28,0,0,0,1,0,0,1
3,4,4,19,8,0,16,9,85.91304347826087,56.73913043478261,43.78260869565217,9.652173913043478,236.8695652173913,29.75,4.260869565217392,2019,3,29,2019-03-29,1,0,0,1,1,0,1
4,8,1,17,11,1,0,4,87.04347826086956,47.47826086956522,29.39130434782609,4.695652173913044,147.7826086956522,29.73695652173913,4.043478260869565,2019,3,30,2019-03-30,1,0,0,1,0,1,0
7,4,1,26,8,1,5,9,85.79166666666667,50.0,32.25,6.708333333333333,192.375,29.76,4.208333333333333,2019,3,31,2019-03-31,1,0,1,1,0,0,1
2,0,3,34,11,0,5,4,85.57142857142857,56.285714285714285,40.66666666666666,7.142857142857143,223.04761904761904,29.755714285714287,3.333333333333333,2019,4,1,2019-04-01,1,1,0,0,0,1,1
7,1,2,24,7,0,10,7,83.04347826086956,67.82608695652173,61.60869565217392,6.304347826086956,189.91304347826087,29.730434782608693,1.6956521739130437,2019,4,2,2019-04-02,1,0,1,0,0,0,1
5,5,1,18,12,0,4,9,80.625,66.125,60.91666666666666,6.208333333333333,199.91666666666663,29.7125,4.5,2019,4,3,2019-04-03,1,0,1,1,0,1,1
3,1,8,31,8,1,1,12,84.4090909090909,63.90909090909091,53.40909090909091,6.590909090909091,193.5909090909091,29.72136363636364,4.909090909090909,2019,4,4,2019-04-04,1,1,0,0,1,0,0
5,3,4,23,4,0,1,4,83.18181818181819,68.27272727272727,62.5,7.227272727272727,230.3181818181818,29.71181818181818,3.636363636363636,2019,4,5,2019-04-05,1,0,1,0,1,0,0
3,5,3,13,13,0,16,9,86.0909090909091,68.86363636363636,61.27272727272727,5.545454545454546,164.77272727272728,29.71318181818182,4.409090909090909,2019,4,6,2019-04-06,1,0,0,1,0,1,1
6,4,4,19,3,0,0,7,86.125,68.20833333333333,58.333333333333336,9.541666666666666,242.91666666666663,29.65875,2.125,2019,4,7,2019-04-07,1,0,1,1,1,0,0
5,4,3,10,8,0,4,3,85.16666666666667,67.875,58.79166666666666,10.291666666666666,241.125,29.64125,3.0,2019,4,8,2019-04-08,1,0,1,1,0,0,1
2,2,1,12,7,0,3,5,82.8695652173913,69.91304347826087,66.6086956521739,9.0,239.0,29.686086956521734,3.9130434782608696,2019,4,9,2019-04-09,1,0,0,0,0,0,0
2,3,2,34,16,3,9,8,84.66666666666667,68.375,59.458333333333336,8.0,236.45833333333331,29.7325,3.583333333333333,2019,4,10,2019-04-10,1,1,0,0,0,1,1
7,5,2,16,15,0,7,8,84.82608695652173,70.43478260869566,64.04347826086956,8.173913043478262,235.0,29.73304347826087,4.043478260869565,2019,4,11,2019-04-11,1,0,1,1,0,1,1
4,5,4,14,15,0,6,5,84.34782608695652,66.43478260869566,56.26086956521739,7.826086956521739,236.91304347826087,29.72391304347826,1.8695652173913044,2019,4,12,2019-04-12,1,0,0,1,1,1,1
4,4,1,14,4,0,6,4,84.5,66.29166666666667,57.5,6.375,167.0,29.74625,3.5,2019,4,13,2019-04-13,1,0,0,1,0,0,1
4,3,1,22,3,0,7,5,86.65217391304348,57.30434782608695,41.21739130434783,7.608695652173913,207.5217391304348,29.75782608695652,4.391304347826087,2019,4,14,2019-04-14,1,0,0,0,0,0,1
4,5,5,9,17,2,3,5,80.1304347826087,54.82608695652174,42.08695652173913,19.608695652173918,264.30434782608694,29.77608695652174,9.652173913043478,2019,4,15,2019-04-15,1,0,0,1,1,1,0
2,2,1,26,12,2,1,3,79.95238095238095,61.285714285714285,52.90476190476191,13.523809523809524,250.9047619047619,29.69428571428572,3.4285714285714284,2019,4,16,2019-04-16,1,0,0,0,0,1,0
7,4,1,14,11,1,24,5,82.41666666666667,59.79166666666666,49.458333333333336,10.666666666666666,247.66666666666663,29.74,3.75,2019,4,17,2019-04-17,1,0,1,1,0,1,1
0,0,0,0,0,0,0,0,82.79166666666667,55.79166666666666,42.458333333333336,7.166666666666667,156.79166666666666,29.830416666666665,1.9166666666666667,2019,4,18,2019-04-18,0,0,0,0,0,0,0
3,3,1,24,17,0,6,2,83.08695652173913,59.43478260869565,50.391304347826086,7.434782608695652,171.3913043478261,29.789130434782606,3.1739130434782608,2019,4,19,2019-04-19,0,0,0,0,0,1,1
9,3,1,22,12,3,0,6,82.25,67.91666666666667,63.333333333333336,9.416666666666666,261.7916666666667,29.6825,1.625,2019,4,20,2019-04-20,1,0,1,0,0,1,0
3,4,2,17,11,0,2,11,82.22727272727273,70.0,67.63636363636364,10.590909090909092,259.90909090909093,29.661363636363635,3.4545454545454546,2019,4,21,2019-04-21,1,0,0,1,0,1,0
8,1,4,41,12,0,31,9,82.63636363636364,70.5909090909091,67.68181818181819,10.636363636363637,249.77272727272728,29.687272727272727,3.3181818181818183,2019,4,22,2019-04-22,1,1,1,0,1,1,1
9,0,6,18,6,1,4,2,83.875,70.16666666666667,65.29166666666667,11.541666666666666,260.75,29.72375,2.833333333333333,2019,4,23,2019-04-23,0,0,1,0,1,0,1
2,5,1,28,10,3,12,2,82.33333333333333,71.47619047619048,70.19047619047619,12.0,249.9047619047619,29.731428571428573,3.571428571428572,2019,4,24,2019-04-24,0,1,0,1,0,1,1
13,3,2,15,17,1,7,5,84.08333333333333,72.20833333333333,68.33333333333333,9.375,235.54166666666663,29.73625,3.1666666666666665,2019,4,25,2019-04-25,1,0,1,0,0,1,1
6,1,3,33,6,0,1,11,86.26086956521739,63.73913043478261,50.56521739130435,8.347826086956522,262.30434782608694,29.72391304347826,2.0,2019,4,26,2019-04-26,1,1,1,0,0,0,0
17,1,3,25,13,1,7,7,87.21739130434783,61.65217391304348,45.04347826086956,8.391304347826088,240.82608695652172,29.713478260869564,2.217391304347826,2019,4,27,2019-04-27,1,0,1,0,0,1,1
0,0,0,0,0,0,0,0,85.95652173913044,65.47826086956522,51.08695652173913,9.869565217391305,254.56521739130437,29.66130434782609,1.608695652173913,2019,4,28,2019-04-28,0,0,0,0,0,0,0
5,6,2,28,5,0,0,3,87.625,60.91666666666666,42.16666666666666,10.666666666666666,258.0,29.60875,6.25,2019,4,29,2019-04-29,1,1,1,1,0,0,0
1,1,8,22,13,2,18,7,91.43478260869566,48.47826086956522,29.82608695652174,11.826086956521738,273.0,29.545217391304345,9.521739130434783,2019,4,30,2019-04-30,1,0,0,0,1,1,1
2,4,1,8,1,0,1,3,90.54166666666669,47.708333333333336,29.70833333333333,9.416666666666666,242.95833333333331,29.555000000000003,5.25,2019,5,1,2019-05-01,1,0,0,1,0,0,0
1,5,5,20,15,1,3,9,87.1304347826087,62.95652173913044,46.95652173913044,7.608695652173913,243.7826086956522,29.581739130434784,2.8260869565217392,2019,5,2,2019-05-02,1,0,0,1,1,1,0
3,2,3,24,11,3,16,8,89.54166666666667,58.458333333333336,43.458333333333336,7.0,208.29166666666663,29.615,2.9166666666666665,2019,5,3,2019-05-03,1,0,0,0,0,1,1
5,4,3,22,4,1,16,8,86.5909090909091,67.13636363636364,56.68181818181818,5.7727272727272725,163.8181818181818,29.687272727272727,4.363636363636363,2019,5,4,2019-05-04,1,0,1,1,0,0,1
7,2,4,29,2,0,0,4,85.21739130434783,70.0,63.43478260869565,7.956521739130435,200.69565217391303,29.73695652173913,3.782608695652174,2019,5,5,2019-05-05,1,1,1,0,1,0,0
4,0,2,23,11,2,9,3,85.29166666666667,70.04166666666667,63.458333333333336,10.5,236.54166666666663,29.696250000000003,4.916666666666667,2019,5,6,2019-05-06,1,0,0,0,0,1,1
2,5,1,33,19,0,6,5,85.20833333333333,71.04166666666667,64.29166666666667,11.75,244.91666666666663,29.65,3.083333333333333,2019,5,7,2019-05-07,1,1,0,1,0,1,1
9,4,3,13,15,2,20,0,84.52173913043478,71.21739130434783,65.26086956521739,14.217391304347826,253.56521739130437,29.675652173913043,3.9130434782608696,2019,5,8,2019-05-08,0,0,1,1,0,1,1
5,2,2,11,5,1,26,3,84.28571428571429,69.38095238095238,62.0,13.238095238095235,247.7142857142857,29.645714285714284,3.619047619047619,2019,5,9,2019-05-09,1,0,1,0,0,0,1
5,1,5,12,12,2,26,2,84.73913043478261,72.3913043478261,66.30434782608695,14.782608695652174,252.65217391304347,29.624782608695654,4.521739130434782,2019,5,10,2019-05-10,0,0,1,0,1,1,1
5,5,5,17,9,0,12,5,85.20833333333333,73.29166666666667,68.16666666666667,11.166666666666666,254.16666666666663,29.6675,5.708333333333333,2019,5,11,2019-05-11,1,0,1,1,1,1,1
4,1,3,39,2,1,19,5,85.0,72.79166666666667,68.16666666666667,10.541666666666666,243.875,29.66,3.2916666666666665,2019,5,12,2019-05-12,1,1,0,0,0,0,1
5,3,2,26,11,0,11,3,86.5,70.9090909090909,62.13636363636363,11.772727272727272,244.6818181818182,29.61909090909091,3.0454545454545454,2019,5,13,2019-05-13,1,0,1,0,0,1,1
6,4,3,22,5,0,6,3,85.4090909090909,72.22727272727273,66.0909090909091,10.681818181818182,247.8181818181818,29.597272727272728,4.318181818181818,2019,5,14,2019-05-14,1,0,1,1,0,0,1
3,1,4,28,7,0,5,3,85.95652173913044,70.82608695652173,62.391304347826086,10.26086956521739,231.0,29.640434782608697,3.869565217391304,2019,5,15,2019-05-15,1,1,0,0,1,0,1
5,1,2,12,9,1,16,5,85.82608695652173,71.08695652173913,62.17391304347826,8.043478260869565,197.7391304347826,29.691304347826087,5.3478260869565215,2019,5,16,2019-05-16,1,0,1,0,0,1,1
2,1,2,28,18,2,4,2,86.25,64.91666666666667,50.04166666666666,11.166666666666666,247.66666666666663,29.715,3.875,2019,5,17,2019-05-17,0,1,0,0,0,1,1
10,0,5,14,9,2,5,3,86.8695652173913,68.52173913043478,55.65217391304348,13.869565217391305,256.4782608695652,29.70695652173913,5.695652173913044,2019,5,18,2019-05-18,1,0,1,0,1,1,1
6,5,4,26,9,0,9,4,87.29166666666667,71.95833333333333,61.66666666666666,14.125,255.08333333333331,29.6975,4.416666666666667,2019,5,19,2019-05-19,1,0,1,1,1,1,1
3,4,3,20,10,4,13,5,87.17391304347827,71.34782608695652,59.73913043478261,13.391304347826088,260.3478260869565,29.70434782608696,1.6521739130434785,2019,5,20,2019-05-20,1,0,0,1,0,1,1
5,4,5,17,12,0,1,7,88.17391304347827,70.73913043478261,59.04347826086956,12.434782608695652,253.6086956521739,29.68478260869565,3.1739130434782608,2019,5,21,2019-05-21,1,0,1,1,1,1,0
8,1,3,28,8,0,9,5,87.75,72.79166666666667,62.79166666666666,13.083333333333334,248.70833333333331,29.64625,1.4583333333333333,2019,5,22,2019-05-22,1,1,1,0,0,0,1
2,3,2,24,3,0,10,6,87.04545454545455,73.13636363636364,63.90909090909091,13.090909090909092,239.5909090909091,29.60545454545455,2.863636363636364,2019,5,23,2019-05-23,1,0,0,0,0,0,1
5,2,3,32,8,1,5,3,86.95652173913044,72.1304347826087,62.60869565217392,8.782608695652174,239.95652173913044,29.66130434782609,4.521739130434782,2019,5,24,2019-05-24,1,1,1,0,0,0,1
11,2,4,25,4,0,16,2,88.65217391304348,73.95652173913044,63.65217391304348,10.304347826086955,249.6086956521739,29.627391304347828,3.9130434782608696,2019,5,25,2019-05-25,0,0,1,0,1,0,1
6,4,2,30,3,0,11,6,88.20833333333333,73.83333333333333,63.79166666666666,10.291666666666666,239.20833333333331,29.571250000000003,5.75,2019,5,26,2019-05-26,1,1,1,1,0,0,1
4,0,1,19,8,0,0,2,88.625,74.79166666666667,65.625,10.083333333333334,239.29166666666663,29.56875,2.458333333333333,2019,5,27,2019-05-27,0,0,0,0,0,0,0
0,4,2,8,1,1,5,0,88.75,72.25,58.5,10.625,250.625,29.57375,1.0,2019,5,28,2019-05-28,0,0,0,1,0,0,1
5,1,3,14,10,1,0,3,88.6086956521739,74.0,63.30434782608695,11.826086956521738,257.4347826086956,29.55695652173913,1.3043478260869563,2019,5,29,2019-05-29,1,0,1,0,0,1,0
4,0,3,17,3,0,6,4,90.0,76.5,65.33333333333333,11.38888888888889,247.72222222222223,29.506666666666668,2.1666666666666665,2019,5,30,2019-05-30,1,0,0,0,0,0,1
5,2,1,19,2,0,2,5,88.95652173913044,77.6086956521739,70.3913043478261,9.217391304347826,248.56521739130437,29.50086956521739,4.304347826086956,2019,5,31,2019-05-31,1,0,1,0,0,0,0
3,1,6,21,1,0,8,4,90.21739130434784,76.43478260869566,65.95652173913044,8.869565217391305,239.91304347826087,29.54391304347826,2.391304347826087,2019,6,1,2019-06-01,1,0,0,0,1,0,1
4,2,3,28,4,1,6,4,89.78260869565217,75.78260869565217,64.95652173913044,10.695652173913045,256.4347826086956,29.56086956521739,2.260869565217391,2019,6,2,2019-06-02,1,1,0,0,0,0,1
0,2,4,13,4,0,5,9,88.69565217391305,76.65217391304348,68.69565217391305,12.826086956521738,247.7826086956522,29.54391304347826,2.130434782608696,2019,6,3,2019-06-03,1,0,0,0,1,0,1
6,2,5,25,9,1,7,4,88.52380952380952,77.0952380952381,69.57142857142857,12.714285714285714,247.7142857142857,29.54142857142857,3.1904761904761907,2019,6,4,2019-06-04,1,0,1,0,1,1,1
5,0,2,24,7,0,0,2,90.2,77.0,66.05,11.95,253.3,29.549,2.4,2019,6,5,2019-06-05,0,0,1,0,0,0,0
