index,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Condition_int
47791,6/16/2019,0,0,1,1,0,0,0,0,93,73,52,SW,14,0,29.45,0,Mostly Cloudy,3
47792,6/16/2019,0,2,0,0,0,0,0,0,93,73,52,SSW,8,0,29.45,0,Mostly Cloudy,3
47793,6/16/2019,2,0,0,2,0,0,0,0,93,75,56,SSW,7,0,29.45,0,Mostly Cloudy,3
47794,6/16/2019,0,1,0,0,1,0,0,1,90,75,62,SW,10,0,29.45,0,Partly Cloudy,2
47795,6/16/2019,0,0,0,3,0,0,0,1,90,75,62,SW,9,0,29.45,0,Partly Cloudy,2
47796,6/16/2019,1,0,1,1,0,0,0,1,88,73,62,SSW,9,0,29.48,0,Fair,0
47797,6/16/2019,0,0,0,0,0,0,0,0,88,75,66,SSW,8,0,29.48,0,Fair,0
47798,6/16/2019,0,0,0,0,0,0,0,0,88,75,66,WSW,7,0,29.48,0,Fair,0
47799,6/16/2019,0,0,0,0,0,0,0,0,88,77,70,SSE,13,0,29.51,0,Fair,0
47800,6/17/2019,0,0,0,0,0,0,0,0,88,77,70,W,6,0,29.45,0,Mostly Cloudy,3
47801,6/17/2019,0,0,0,0,0,0,0,0,86,77,74,SE,7,0,29.48,0,Partly Cloudy,2
47803,6/17/2019,0,0,0,0,0,0,0,0,84,77,79,SSE,9,0,29.48,0,Partly Cloudy,2
47804,6/17/2019,0,0,0,0,0,0,0,0,84,75,74,SE,8,0,29.45,0,Partly Cloudy,2
47805,6/17/2019,0,0,0,0,0,0,0,0,84,77,79,SE,7,0,29.45,0,Partly Cloudy,2
47806,6/17/2019,0,0,0,0,0,0,0,0,84,75,74,SE,7,0,29.48,0,Partly Cloudy,2
47807,6/17/2019,0,0,0,0,0,0,0,0,84,75,74,SE,9,0,29.48,0,Partly Cloudy,2
47808,6/17/2019,1,0,0,0,0,0,1,0,86,75,70,ESE,12,0,29.51,0,Partly Cloudy,2
47809,6/17/2019,0,0,0,2,3,0,1,0,90,75,62,SE,12,0,29.51,0,Partly Cloudy,2
47810,6/17/2019,0,0,0,5,0,0,0,1,91,73,55,ESE,12,0,29.51,0,Partly Cloudy,2
47812,6/17/2019,1,1,0,2,0,0,0,0,93,73,52,SE,3,0,29.48,0,Partly Cloudy,2
47813,6/17/2019,2,0,0,0,0,0,0,0,97,72,44,SE,9,0,29.45,0,Partly Cloudy,2
47814,6/17/2019,0,0,0,0,2,0,0,0,97,72,44,ESE,7,0,29.45,0,Partly Cloudy,2
47815,6/17/2019,0,1,2,0,0,0,0,0,97,75,50,SSE,9,0,29.39,0,Partly Cloudy,2
47816,6/17/2019,0,1,0,0,0,0,0,0,97,72,44,S,7,0,29.39,0,Partly Cloudy,2
47817,6/17/2019,0,0,0,1,0,0,0,0,95,75,53,W,6,0,29.36,0,Fair,0
47818,6/17/2019,1,0,1,2,1,0,0,0,95,75,53,WNW,7,0,29.36,0,Fair,0
47819,6/17/2019,0,0,0,4,0,0,0,0,93,72,49,SE,6,0,29.36,0,Fair,0
47820,6/17/2019,0,2,0,1,0,0,0,1,91,72,52,S,7,0,29.36,0,Fair,0
47821,6/17/2019,1,0,0,1,0,0,0,0,90,73,59,S,6,0,29.42,0,Mostly Cloudy,3
47822,6/17/2019,0,0,0,0,0,0,0,0,90,75,62,SSW,9,0,29.45,0,Partly Cloudy,2
47823,6/17/2019,0,0,0,0,0,0,0,0,88,75,66,SSW,10,0,29.45,0,Mostly Cloudy,3
47824,6/18/2019,0,0,0,0,0,0,0,0,88,77,70,SW,6,0,29.45,0,Mostly Cloudy,3
47825,6/18/2019,0,0,0,0,0,0,0,0,88,77,70,WSW,7,0,29.42,0,Mostly Cloudy,3
47826,6/18/2019,0,0,0,0,0,0,0,0,88,77,70,W,8,0,29.39,0,Partly Cloudy,2
47827,6/18/2019,0,0,0,0,0,0,0,0,88,75,66,W,7,0,29.39,0,Partly Cloudy,2
47828,6/18/2019,0,0,0,0,0,0,0,0,88,77,70,SW,7,0,29.39,0,Fair,0
47829,6/18/2019,0,0,0,0,0,0,0,0,88,77,70,W,12,0,29.39,0,Fair,0
47830,6/18/2019,0,0,0,0,0,0,0,0,88,77,70,W,9,0,29.39,0,Partly Cloudy,2
47831,6/18/2019,0,0,0,0,0,0,0,0,88,75,66,WNW,12,0,29.39,0,Partly Cloudy,2
47832,6/18/2019,0,1,0,0,1,0,0,0,90,77,66,W,12,0,29.42,0,Partly Cloudy,2
47833,6/18/2019,0,0,0,0,0,0,0,0,91,77,63,WNW,13,0,29.42,0,Partly Cloudy,2
47834,6/18/2019,0,1,0,1,0,0,0,0,93,75,56,W,14,0,29.39,0,Partly Cloudy,2
47835,6/18/2019,0,0,0,0,3,0,0,1,95,75,53,W,14,0,29.39,0,Partly Cloudy,2
47836,6/18/2019,0,0,0,2,0,0,0,0,97,75,50,W,15,0,29.36,0,Partly Cloudy,2
47837,6/18/2019,0,0,0,1,0,0,0,0,99,73,44,W,15,0,29.36,0,Partly Cloudy,2
47838,6/18/2019,1,0,0,0,1,0,0,1,95,77,56,W,17,0,29.36,0,Partly Cloudy,2
47839,6/18/2019,0,0,0,0,0,0,0,0,95,75,53,SW,20,0,29.34,0,Haze,6
47840,6/18/2019,0,0,0,0,2,0,0,0,95,75,53,SW,18,0,29.34,0,Haze,6
47842,6/18/2019,1,0,1,0,0,0,0,0,91,77,63,SW,20,0,29.34,0,Haze,6
47844,6/18/2019,0,1,2,12,1,0,1,5,90,77,66,SW,14,0,29.36,0,Haze,6
47845,6/18/2019,2,1,0,6,0,0,0,0,88,79,75,SW,12,0,29.39,0,Smoke,7
47846,6/18/2019,0,0,0,0,0,0,0,0,88,79,75,SW,12,0,29.42,0,Mostly Cloudy,3
47847,6/18/2019,0,0,0,0,0,0,0,0,88,79,75,SSW,9,0,29.42,0,Smoke,7
47848,6/19/2019,0,0,0,0,0,0,0,0,88,79,75,S,9,0,29.39,0,Smoke,7
47849,6/19/2019,0,0,0,0,0,0,0,0,86,77,74,SSW,7,0,29.39,0,Smoke,7
47850,6/19/2019,0,0,0,0,0,0,0,0,86,77,74,SSW,6,0,29.39,0,Smoke,7
47851,6/19/2019,0,0,0,0,0,0,0,0,86,77,74,S,7,0,29.39,0,Smoke,7
47852,6/19/2019,0,0,0,0,0,0,0,0,86,77,74,SSE,6,0,29.39,0,Smoke,7
47853,6/19/2019,0,0,0,0,0,0,0,0,86,79,79,SSW,7,0,29.42,0,Smoke,7
47854,6/19/2019,0,0,0,0,0,0,0,0,86,79,79,SSW,7,0,29.42,0,Smoke,7
47855,6/19/2019,0,0,0,0,0,0,0,0,86,79,79,SSW,5,0,29.42,0,Smoke,7
47856,6/19/2019,0,0,0,4,0,0,0,0,88,79,75,SSW,3,0,29.45,0,Smoke,7
47857,6/19/2019,0,0,0,0,0,0,0,0,90,77,66,S,12,0,29.45,0,Smoke,7
47858,6/19/2019,0,0,0,1,0,0,0,4,91,77,63,SSW,7,0,29.45,0,Haze,6
47859,6/19/2019,0,0,0,0,0,0,1,0,93,75,56,SW,7,0,29.45,0,Haze,6
47860,6/19/2019,1,0,2,0,2,0,0,0,93,75,56,S,6,0,29.45,0,Haze,6
47861,6/19/2019,0,1,0,1,1,0,0,0,93,77,59,S,6,0,29.45,0,Haze,6
47862,6/19/2019,0,0,0,0,0,0,0,0,93,75,56,SSE,8,0,29.42,0,Haze,6
47863,6/19/2019,0,0,0,0,0,0,0,0,95,75,53,S,12,0,29.39,0,Haze,6
47864,6/19/2019,0,0,1,2,1,1,0,0,95,75,53,S,8,0,29.39,0,Haze,6
47865,6/19/2019,0,0,0,3,0,0,1,0,93,75,56,S,13,0,29.39,0,Haze,6
47866,6/19/2019,0,0,0,1,1,0,0,0,91,77,63,S,12,0,29.42,0,Haze,6
47867,6/19/2019,0,1,0,2,0,0,0,2,90,77,66,S,10,0,29.42,0,Haze,6
47868,6/19/2019,0,0,0,1,0,0,0,0,90,77,66,S,15,0,29.42,0,Haze,6
47870,6/19/2019,0,0,0,0,0,0,0,0,88,79,75,SW,12,0,29.45,0,Smoke,7
47871,6/19/2019,0,0,0,0,0,0,0,0,88,77,70,SW,14,0,29.48,0,Smoke,7
47872,6/20/2019,0,0,0,0,0,0,0,0,88,77,70,SW,12,0,29.51,0,Smoke,7
47873,6/20/2019,0,0,0,0,0,0,0,0,88,79,75,SSW,5,0,29.48,0,Smoke,7
47874,6/20/2019,0,0,0,0,0,0,0,0,88,77,70,SSW,10,0,29.48,0,Smoke,7
47875,6/20/2019,0,0,0,0,0,0,0,0,88,77,70,SW,9,0,29.48,0,Smoke,7
47876,6/20/2019,0,0,0,0,0,0,0,0,86,77,74,SW,8,0,29.48,0,Smoke,7
47877,6/20/2019,0,0,0,0,0,0,0,0,86,77,74,SW,9,0,29.48,0,Smoke,7
47878,6/20/2019,0,0,0,0,0,0,0,0,86,77,74,WSW,8,0,29.48,0,Smoke,7
47879,6/20/2019,0,0,0,0,0,0,0,0,86,77,74,W,5,0,29.51,0,Smoke,7
47880,6/20/2019,0,0,0,0,5,0,0,0,88,77,70,W,7,0,29.51,0,Smoke,7
47881,6/20/2019,2,0,0,0,0,0,0,0,90,75,62,SSW,9,0,29.54,0,Smoke,7
47882,6/20/2019,1,0,1,1,0,0,0,0,90,75,62,WSW,10,0,29.54,0,Smoke,7
47883,6/20/2019,0,0,1,2,3,3,0,0,93,73,52,W,7,0,29.54,0,Haze,6
47884,6/20/2019,0,0,0,2,0,0,0,0,95,73,49,SW,14,0,29.54,0,Haze,6
47885,6/20/2019,1,0,0,0,0,0,0,0,95,73,49,WSW,14,0,29.51,0,Haze,6
47886,6/20/2019,0,0,0,0,0,0,0,0,95,73,49,WSW,12,0,29.48,0,Haze,6
47887,6/20/2019,0,0,0,0,0,0,0,1,95,72,47,SW,15,0,29.45,0,Partly Cloudy,2
47888,6/20/2019,0,1,0,0,0,0,0,1,95,72,47,W,12,0,29.45,0,Partly Cloudy,2
47889,6/20/2019,0,0,0,0,0,0,0,1,91,73,55,WSW,12,0,29.45,0,Partly Cloudy,2
47890,6/20/2019,1,0,0,1,0,0,0,1,91,73,55,SSW,14,0,29.45,0,Partly Cloudy,2
47891,6/20/2019,0,1,0,0,0,0,0,0,90,75,62,SW,14,0,29.45,0,Partly Cloudy,2
47892,6/20/2019,0,2,1,8,1,0,0,0,88,75,66,W,6,0,29.48,0,Partly Cloudy,2
47894,6/20/2019,0,0,0,0,0,0,0,0,88,75,66,SSW,13,0,29.48,0,Partly Cloudy,2
47895,6/20/2019,0,0,0,0,0,0,0,0,88,75,66,SW,9,0,29.51,0,Partly Cloudy,2
47896,6/21/2019,0,0,0,0,0,0,0,0,88,75,66,SW,13,0,29.51,0,Partly Cloudy,2
47897,6/21/2019,0,0,0,0,0,0,0,0,88,75,66,SW,13,0,29.51,0,Partly Cloudy,2
47898,6/21/2019,0,0,0,0,0,0,0,0,86,75,70,W,14,0,29.51,0,Partly Cloudy,2
47899,6/21/2019,0,0,0,0,0,0,0,0,86,75,70,SW,8,0,29.48,0,Partly Cloudy,2
47900,6/21/2019,0,0,0,0,0,0,0,0,86,75,70,SW,10,0,29.48,0,Partly Cloudy,2
47901,6/21/2019,0,0,0,0,0,0,0,0,86,75,70,WSW,12,0,29.51,0,Mostly Cloudy,3
47902,6/21/2019,0,0,0,0,0,0,0,0,86,75,70,W,14,0,29.51,0,Mostly Cloudy,3
47903,6/21/2019,0,0,0,0,0,0,0,0,88,75,66,W,12,0,29.54,0,Mostly Cloudy,3
47904,6/21/2019,0,0,0,1,0,0,0,1,90,73,59,W,14,0,29.57,0,Mostly Cloudy,3
47905,6/21/2019,0,0,0,11,0,0,0,0,90,73,59,SW,12,0,29.57,0,Partly Cloudy,2
47906,6/21/2019,0,0,0,1,1,0,1,0,91,72,52,W,10,0,29.57,0,Haze,6
47907,6/21/2019,1,1,0,0,2,0,1,0,93,73,52,SW,12,0,29.57,0,Haze,6
47908,6/21/2019,0,0,0,0,0,0,0,0,93,75,56,SW,17,0,29.54,0,Haze,6
47909,6/21/2019,0,1,0,3,1,0,0,0,93,75,56,SW,14,0,29.54,0,Partly Cloudy,2
47910,6/21/2019,0,0,0,1,1,0,2,1,95,73,49,S,10,0,29.51,0,Partly Cloudy,2
47911,6/21/2019,0,0,1,1,1,3,0,0,95,73,49,SSW,12,0,29.48,0,Partly Cloudy,2
47912,6/21/2019,0,0,0,1,0,0,0,0,93,73,52,SW,13,0,29.45,0,Partly Cloudy,2
47913,6/21/2019,0,0,0,1,1,0,0,1,93,73,52,SW,17,0,29.45,0,Partly Cloudy,2
47914,6/21/2019,0,0,0,1,0,0,0,1,91,73,55,SSW,14,0,29.45,0,Partly Cloudy,2
47915,6/21/2019,1,0,0,1,0,0,0,1,90,75,62,W,12,0,29.51,0,Partly Cloudy,2
47916,6/21/2019,1,0,0,2,0,0,0,0,90,73,59,NNW,13,0,0,0,T-Storm,10
47917,6/21/2019,0,0,2,0,1,0,0,1,81,73,79,WSW,7,0,29.54,0,Haze,6
47918,6/21/2019,0,0,0,0,0,0,0,0,84,73,70,SSE,15,0,29.42,0,Smoke,7
47919,6/21/2019,0,0,0,0,0,0,0,0,86,72,62,N,18,0,29.51,0,Cloudy,18
47920,6/22/2019,0,0,0,0,0,0,0,0,86,73,66,CALM,0,0,29.54,0,Mostly Cloudy,3
47921,6/22/2019,0,0,0,0,0,0,0,0,86,73,66,SW,6,0,29.54,0,Mostly Cloudy,3
47922,6/22/2019,0,0,0,0,0,0,0,0,88,77,70,W,9,0,29.51,0,Mostly Cloudy,3
47923,6/22/2019,0,0,0,0,0,0,0,0,88,77,70,WSW,8,0,29.51,0,Mostly Cloudy,3
47924,6/22/2019,0,0,0,0,0,0,0,0,88,77,70,W,9,0,29.51,0,Mostly Cloudy,3
47925,6/22/2019,0,0,0,0,0,0,0,0,86,77,74,WSW,7,0,29.51,0,Mostly Cloudy,3
47926,6/22/2019,0,0,0,0,0,0,0,0,88,79,75,W,22,0,29.51,0,Smoke / Windy,24
47927,6/22/2019,0,0,0,0,0,0,0,0,88,79,75,W,7,0,29.54,0,Smoke,7
47928,6/22/2019,0,0,0,0,0,0,0,0,90,77,66,W,5,0,29.54,0,Smoke,7
47929,6/22/2019,0,0,0,1,1,0,1,1,91,75,59,W,9,0,29.54,0,Smoke,7
47930,6/22/2019,0,2,0,6,3,1,0,0,91,75,59,W,9,0,29.54,0,Smoke,7
47932,6/22/2019,0,0,0,3,1,0,0,0,97,75,50,W,12,0,29.54,0,Haze,6
47933,6/22/2019,0,0,0,1,2,1,0,0,99,73,44,WSW,10,0,29.51,0,Haze,6
47934,6/22/2019,0,0,0,1,0,0,0,0,99,77,50,S,7,0,29.48,0,Haze,6
47935,6/22/2019,1,0,0,1,0,0,0,1,97,75,50,S,15,0,29.48,0,Haze,6
47936,6/22/2019,0,0,0,2,0,0,0,1,95,75,53,SW,9,0,29.45,0,Fair,0
47937,6/22/2019,1,0,0,1,0,0,0,0,93,75,56,W,10,0,29.45,0,Fair,0
47938,6/22/2019,0,0,0,4,0,0,0,0,91,75,59,WSW,17,0,29.45,0,Partly Cloudy,2
47939,6/22/2019,0,1,0,1,1,0,1,0,91,75,59,S,13,0,29.48,0,Partly Cloudy,2
47940,6/22/2019,0,0,0,4,3,0,10,1,90,77,66,WSW,12,0,29.48,0,Partly Cloudy,2
47941,6/22/2019,0,0,0,0,0,0,0,0,88,77,70,SW,12,0,29.51,0,Partly Cloudy,2
47942,6/22/2019,0,0,0,0,0,0,0,0,88,77,70,SW,12,0,29.51,0,Partly Cloudy,2
47943,6/22/2019,0,0,0,0,0,0,0,0,88,77,70,SSW,10,0,29.51,0,Partly Cloudy,2
47944,6/23/2019,0,0,0,0,0,0,0,0,88,77,70,W,10,0,29.51,0,Partly Cloudy,2
47945,6/23/2019,0,0,0,0,0,0,0,0,88,77,70,W,10,0,29.51,0,Partly Cloudy,2
47946,6/23/2019,0,0,0,0,0,0,0,0,88,77,70,WSW,9,0,29.51,0,Haze,6
47947,6/23/2019,0,0,0,0,0,0,0,0,88,77,70,W,12,0,29.51,0,Haze,6
47948,6/23/2019,0,0,0,0,0,0,0,0,86,77,74,WSW,7,0,29.48,0,Haze,6
47949,6/23/2019,0,0,0,0,0,0,0,0,86,77,74,SW,7,0,29.48,0,Fair,0
47950,6/23/2019,0,0,0,0,0,0,0,0,86,77,74,SW,7,0,29.48,0,Fair,0
47951,6/23/2019,0,0,0,0,0,0,0,0,88,77,70,WSW,9,0,29.51,0,Fair,0
47952,6/23/2019,0,0,0,3,0,0,0,0,90,75,62,W,13,0,29.51,0,Fair,0
47953,6/23/2019,0,0,0,1,0,0,0,0,91,75,59,W,12,0,29.51,0,Partly Cloudy,2
47954,6/23/2019,2,0,0,3,0,0,0,0,93,73,52,W,12,0,29.51,0,Partly Cloudy,2
47955,6/23/2019,0,1,2,2,0,0,0,0,95,73,49,W,12,0,29.51,0,Partly Cloudy,2
47956,6/23/2019,1,0,0,2,1,0,10,0,97,73,47,SW,14,0,29.48,0,Fair,0
47957,6/23/2019,0,1,0,1,0,0,0,0,97,73,47,SW,14,0,29.48,0,Fair,0
47958,6/23/2019,4,0,0,1,0,0,0,0,97,73,47,SW,16,0,29.48,0,Fair,0
47959,6/23/2019,0,0,0,2,0,0,0,0,95,75,53,SW,14,0,29.45,0,Fair,0
47960,6/23/2019,1,0,0,0,0,0,0,0,95,75,53,WSW,16,0,29.45,0,Fair,0
47961,6/23/2019,0,1,1,0,0,0,0,1,93,73,52,WSW,17,0,29.42,0,Fair,0
47962,6/23/2019,0,0,1,0,0,0,0,0,91,73,55,WSW,10,0,29.42,0,Fair,0
47963,6/23/2019,1,1,1,2,0,0,0,0,91,73,55,WSW,10,0,29.48,0,Fair,0
47964,6/23/2019,0,0,0,1,0,0,0,0,90,75,62,WSW,9,0,29.45,0,Fair,0
47965,6/23/2019,0,0,0,0,0,0,0,0,88,75,66,WSW,14,0,29.45,0,Fair,0
47966,6/23/2019,0,0,0,0,0,0,0,0,88,75,66,SSW,15,0,29.48,0,Partly Cloudy,2
47967,6/23/2019,0,0,0,0,0,0,0,0,88,75,66,WSW,12,0,29.51,0,Partly Cloudy,2
47968,6/24/2019,0,0,0,0,0,0,0,0,88,75,66,W,10,0,29.51,0,Mostly Cloudy,3
47969,6/24/2019,0,0,0,0,0,0,0,0,88,75,66,SW,8,0,29.51,0,Mostly Cloudy,3
47970,6/24/2019,0,0,0,0,0,0,0,0,88,75,66,W,14,0,29.51,0,Partly Cloudy,2
47971,6/24/2019,0,0,0,0,0,0,0,0,88,75,66,WSW,7,0,29.48,0,Partly Cloudy,2
47972,6/24/2019,0,0,0,0,0,0,0,0,88,75,66,SW,7,0,29.48,0,Partly Cloudy,2
47973,6/24/2019,0,0,0,0,0,0,0,0,86,75,70,WSW,7,0,29.51,0,Partly Cloudy,2
47974,6/24/2019,0,0,0,0,0,0,0,0,86,77,74,WSW,8,0,29.51,0,Partly Cloudy,2
47975,6/24/2019,0,0,0,0,0,0,0,0,88,75,66,W,9,0,29.54,0,Fair,0
47976,6/24/2019,1,0,0,2,2,0,2,2,90,75,62,W,9,0,29.54,0,Fair,0
47977,6/24/2019,0,0,0,3,0,0,1,1,91,75,59,SSW,7,0,29.54,0,Fair,0
47978,6/24/2019,1,0,0,1,4,0,0,1,93,73,52,SW,7,0,29.54,0,Fair,0
47979,6/24/2019,0,0,0,1,0,0,0,1,95,73,49,W,7,0,29.54,0,Partly Cloudy,2
47980,6/24/2019,0,0,0,0,0,0,0,0,95,73,49,SW,9,0,29.54,0,Partly Cloudy,2
47981,6/24/2019,1,2,0,4,0,0,0,0,97,73,47,SW,8,0,29.51,0,Partly Cloudy,2
47982,6/24/2019,0,1,0,2,1,0,0,0,97,75,50,SW,8,0,29.51,0,Partly Cloudy,2
47983,6/24/2019,0,0,0,0,1,0,0,1,97,75,50,SW,9,0,29.51,0,Partly Cloudy,2
47984,6/24/2019,1,0,0,0,0,3,0,0,93,75,56,SW,12,0,29.48,0,Partly Cloudy,2
47985,6/24/2019,0,0,3,0,1,0,0,0,93,75,56,SW,12,0,29.48,0,Haze,6
47986,6/24/2019,5,0,0,0,0,0,0,0,91,75,59,SW,13,0,29.48,0,Haze,6
47987,6/24/2019,0,1,0,2,0,0,0,0,91,75,59,SW,12,0,29.48,0,Haze,6
47988,6/24/2019,0,0,0,2,0,0,0,0,90,75,62,WSW,8,0,29.51,0,Haze,6
47989,6/24/2019,1,0,0,2,0,0,0,1,88,75,66,WSW,12,0,29.51,0,Haze,6
47990,6/24/2019,0,0,0,0,0,0,0,0,88,70,55,S,12,0,29.57,0,Haze,6
47991,6/24/2019,0,0,0,0,0,0,0,0,88,77,70,SW,12,0,29.57,0,Haze,6
47992,6/25/2019,0,0,0,0,0,0,0,0,88,79,75,W,7,0,29.57,0,Haze,6
47993,6/25/2019,0,0,0,0,0,0,0,0,88,77,70,SW,12,0,29.57,0,Haze,6
47994,6/25/2019,0,0,0,0,0,0,0,0,88,77,70,SSW,9,0,29.54,0,Haze,6
47995,6/25/2019,0,0,0,0,0,0,0,0,88,77,70,SW,9,0,29.54,0,Smoke,7
47996,6/25/2019,0,0,0,0,0,0,0,0,86,77,74,SW,12,0,29.54,0,Smoke,7
47997,6/25/2019,0,0,0,0,0,0,0,0,86,77,74,SW,7,0,29.57,0,Smoke,7
47998,6/25/2019,0,0,0,0,0,0,0,0,86,77,74,SW,9,0,29.57,0,Smoke,7
47999,6/25/2019,0,1,0,0,0,0,0,0,88,77,70,W,7,0,29.57,0,Partly Cloudy,2
48000,6/25/2019,1,1,0,1,0,0,0,0,90,77,66,W,5,0,29.57,0,Partly Cloudy,2
48001,6/25/2019,0,0,0,1,4,0,0,0,90,77,66,W,9,0,29.6,0,Partly Cloudy,2
48002,6/25/2019,0,0,0,1,0,0,0,1,93,73,52,W,10,0,29.57,0,Fair,0
48003,6/25/2019,0,0,0,0,1,0,0,1,97,72,44,WSW,10,0,29.57,0,Partly Cloudy,2
48004,6/25/2019,0,0,2,3,2,0,0,0,97,77,53,SW,8,0,29.57,0,Fair,0
48005,6/25/2019,0,0,0,0,0,0,0,0,97,75,50,SW,12,0,29.54,0,Fair,0
48006,6/25/2019,0,0,0,1,0,0,0,0,97,77,53,WSW,14,0,29.54,0,Haze,6
48007,6/25/2019,0,0,0,3,0,0,0,0,97,75,50,WSW,16,0,29.51,0,Haze,6
48008,6/25/2019,0,0,0,0,0,0,0,1,95,75,53,W,9,0,29.51,0,Haze,6
48009,6/25/2019,0,0,0,0,0,0,0,0,93,75,56,WSW,17,0,29.51,0,Partly Cloudy,2
48010,6/25/2019,0,0,1,0,0,0,0,0,93,73,52,WSW,9,0,29.54,0,Partly Cloudy,2
48011,6/25/2019,0,0,0,2,1,1,0,0,90,75,62,SW,14,0,29.54,0,Partly Cloudy,2
48012,6/25/2019,1,0,0,0,2,0,0,0,90,75,62,WSW,9,0,29.57,0,Partly Cloudy,2
48013,6/25/2019,0,0,2,0,0,0,0,0,90,75,62,WSW,12,0,29.57,0,Partly Cloudy,2
48014,6/25/2019,0,0,0,0,0,0,0,0,90,77,66,W,12,0,29.6,0,Partly Cloudy,2
48015,6/25/2019,0,0,0,0,0,0,0,0,88,77,70,SW,12,0,29.6,0,Partly Cloudy,2
48016,6/26/2019,0,0,0,0,0,0,0,0,88,77,70,SW,12,0,29.6,0,Partly Cloudy,2
48017,6/26/2019,0,0,0,0,0,0,0,0,88,77,70,WSW,8,0,29.57,0,Partly Cloudy,2
48018,6/26/2019,0,0,0,0,0,0,0,0,88,77,70,W,9,0,29.57,0,Partly Cloudy,2
48019,6/26/2019,0,0,0,0,0,0,0,0,88,77,70,WSW,9,0,29.54,0,Partly Cloudy,2
48020,6/26/2019,0,0,0,0,0,0,0,0,86,77,74,W,12,0,29.54,0,Partly Cloudy,2
48021,6/26/2019,0,0,0,0,0,0,0,0,86,77,74,W,12,0,29.54,0,Partly Cloudy,2
48022,6/26/2019,0,0,0,0,0,0,0,0,86,79,79,W,8,0,29.54,0,Partly Cloudy,2
48023,6/26/2019,0,0,0,0,0,0,0,0,88,79,75,W,8,0,29.57,0,Partly Cloudy,2
48024,6/26/2019,0,1,0,1,1,0,0,1,90,77,66,WSW,12,0,29.57,0,Mostly Cloudy,3
48025,6/26/2019,0,1,0,1,2,0,0,2,91,75,59,W,9,0,29.57,0,Mostly Cloudy,3
48026,6/26/2019,2,0,0,3,1,0,0,0,93,77,59,W,12,0,29.57,0,Mostly Cloudy,3
48027,6/26/2019,0,0,0,0,0,1,0,0,93,75,56,WSW,14,0,29.57,0,Mostly Cloudy,3
48028,6/26/2019,0,0,0,1,0,0,0,0,97,75,50,WSW,14,0,29.54,0,Partly Cloudy,2
48029,6/26/2019,0,0,0,0,0,0,0,1,97,73,47,WSW,14,0,29.54,0,Partly Cloudy,2
48030,6/26/2019,0,0,0,0,0,0,0,0,97,75,50,SW,12,0,29.51,0,Partly Cloudy,2
48031,6/26/2019,0,0,0,0,0,0,0,0,97,73,47,WSW,18,0,29.48,0,Partly Cloudy,2
48032,6/26/2019,0,1,0,1,0,0,0,0,95,75,53,SW,18,0,29.48,0,Fair,0
48033,6/26/2019,0,0,0,2,0,0,0,0,93,73,52,SW,16,0,29.45,0,Fair,0
48034,6/26/2019,0,0,0,2,0,0,0,0,91,75,59,SW,21,0,29.45,0,Fair / Windy,1
48035,6/26/2019,0,0,0,0,0,0,0,0,90,75,62,SW,18,0,29.45,0,Partly Cloudy,2
48036,6/26/2019,0,0,1,0,0,0,0,0,90,75,62,SW,16,0,29.48,0,Mostly Cloudy,3
48037,6/26/2019,0,0,0,1,1,0,0,1,90,75,62,SW,14,0,29.51,0,Mostly Cloudy,3
48038,6/26/2019,0,0,0,0,0,0,0,0,88,75,66,SW,10,0,29.51,0,Mostly Cloudy,3
48039,6/26/2019,0,0,0,0,0,0,0,0,88,75,66,SW,13,0,29.51,0,Mostly Cloudy,3
48040,6/27/2019,0,0,0,0,0,0,0,0,88,75,66,WSW,10,0,29.45,0,Mostly Cloudy,3
48041,6/27/2019,0,0,0,0,0,0,0,0,88,75,66,W,15,0,29.51,0,Mostly Cloudy,3
48042,6/27/2019,0,0,0,0,0,0,0,0,88,75,66,W,9,0,29.48,0,Mostly Cloudy,3
48044,6/27/2019,0,0,0,0,0,0,0,0,88,77,70,SW,14,0,29.45,0,Partly Cloudy,2
48045,6/27/2019,0,0,0,0,0,0,0,0,88,77,70,W,12,0,29.45,0,Partly Cloudy,2
48046,6/27/2019,0,0,0,0,0,0,0,0,86,75,70,W,9,0,29.48,0,Partly Cloudy,2
48047,6/27/2019,0,0,0,0,0,0,0,0,88,75,66,W,12,0,29.48,0,Partly Cloudy,2
48048,6/27/2019,1,0,0,3,4,1,1,0,91,73,55,WSW,12,0,29.48,0,Partly Cloudy,2
48049,6/27/2019,0,0,0,0,0,0,0,0,91,73,55,WSW,14,0,29.48,0,Partly Cloudy,2
48050,6/27/2019,0,0,0,0,0,0,5,1,93,75,56,SSW,18,0,29.48,0,Haze,6
48051,6/27/2019,1,1,1,0,0,0,0,1,93,72,49,WSW,18,0,29.48,0,Haze,6
48052,6/27/2019,0,0,0,0,0,0,0,0,95,73,49,SW,23,0,29.45,0,Haze / Windy,13
48053,6/27/2019,1,1,1,1,0,0,0,0,95,72,47,SW,23,0,0,0,Haze / Windy,13
48054,6/27/2019,0,0,0,1,0,0,1,0,95,72,47,SW,23,0,0,0,Haze / Windy,13
48055,6/27/2019,0,0,0,0,0,0,0,0,95,72,47,SW,21,0,29.39,0,Haze / Windy,13
